hidden_dim=768 feature=36 selected_neurons_count=92 selected_neurons=[(588, 10.815377235412598), (551, 8.340592384338379), (570, 2.8170857429504395), (330, 1.7345844507217407), (331, 1.7145981788635254), (217, 1.6961956024169922), (749, 1.1182414293289185), (324, 1.115856409072876), (157, 1.1076313257217407), (41, 1.0879383087158203)]
hidden_dim=768 feature=37 selected_neurons_count=99 selected_neurons=[(588, 10.652656555175781), (551, 8.507933616638184), (570, 2.844740390777588), (330, 1.762344479560852), (331, 1.738005518913269), (217, 1.6468828916549683), (749, 1.2371965646743774), (157, 1.142917275428772), (324, 1.1379375457763672), (41, 1.1136003732681274)]
hidden_dim=768 feature=38 selected_neurons_count=168 selected_neurons=[(588, 9.570551872253418), (551, 3.65804123878479), (61, 2.2768101692199707), (526, 1.8456379175186157), (215, 1.5704981088638306), (720, 1.4758214950561523), (764, 1.4540162086486816), (57, 1.4129701852798462), (38, 1.3834679126739502), (85, 1.3577038049697876)]
hidden_dim=768 feature=39 selected_neurons_count=167 selected_neurons=[(551, 6.386023044586182), (570, 3.512977123260498), (656, 2.5279295444488525), (611, 2.4289093017578125), (38, 2.382234573364258), (245, 2.2011473178863525), (664, 2.123051166534424), (97, 1.8010197877883911), (397, 1.740073800086975), (330, 1.688624620437622)]
hidden_dim=768 feature=40 selected_neurons_count=136 selected_neurons=[(588, 10.149613380432129), (551, 6.955668926239014), (570, 1.7135568857192993), (112, 1.6466550827026367), (47, 1.6258114576339722), (330, 1.5960581302642822), (624, 1.539186716079712), (748, 1.35390043258667), (217, 1.3248291015625), (735, 1.2744388580322266)]
hidden_dim=768 feature=41 selected_neurons_count=223 selected_neurons=[(588, 9.067829132080078), (551, 5.550439357757568), (748, 1.9679579734802246), (112, 1.9391037225723267), (47, 1.8203091621398926), (583, 1.8115243911743164), (580, 1.7101553678512573), (624, 1.6280696392059326), (411, 1.5039114952087402), (735, 1.4144115447998047)]
hidden_dim=768 feature=42 selected_neurons_count=130 selected_neurons=[(588, 7.274216651916504), (551, 3.4860291481018066), (570, 1.8522381782531738), (159, 1.7573134899139404), (254, 1.6030869483947754), (331, 1.329756259918213), (333, 1.3073917627334595), (518, 1.2777862548828125), (609, 1.1227015256881714), (95, 1.1035513877868652)]
hidden_dim=768 feature=43 selected_neurons_count=147 selected_neurons=[(551, 6.0969085693359375), (570, 3.155897378921509), (611, 2.452106475830078), (38, 2.3394229412078857), (664, 1.9228378534317017), (656, 1.9172307252883911), (330, 1.863633394241333), (245, 1.5571945905685425), (397, 1.444697618484497), (224, 1.441885232925415)]
hidden_dim=768 feature=44 selected_neurons_count=198 selected_neurons=[(61, 5.0573506355285645), (551, 4.33434534072876), (588, 4.182621955871582), (38, 2.525176525115967), (330, 2.36220121383667), (63, 2.242534875869751), (529, 2.1959893703460693), (655, 1.9614884853363037), (662, 1.858965516090393), (664, 1.8461260795593262)]
hidden_dim=768 feature=45 selected_neurons_count=54 selected_neurons=[(588, 9.897351264953613), (551, 2.8967621326446533), (361, 0.9428746700286865), (61, 0.8525201678276062), (754, 0.8301024436950684), (403, 0.7841147780418396), (169, 0.7719882130622864), (526, 0.7000302076339722), (460, 0.6847721934318542), (519, 0.6530771851539612)]
hidden_dim=768 feature=46 selected_neurons_count=84 selected_neurons=[(588, 11.14034366607666), (551, 6.980970859527588), (570, 2.2255804538726807), (217, 1.6685450077056885), (331, 1.49350106716156), (330, 1.469314455986023), (156, 1.0088101625442505), (324, 1.0030206441879272), (171, 0.9374786019325256), (573, 0.9096779227256775)]
hidden_dim=768 feature=47 selected_neurons_count=135 selected_neurons=[(588, 11.205056190490723), (551, 4.624908924102783), (217, 1.560587763786316), (573, 1.4933372735977173), (40, 1.3391460180282593), (570, 1.304762363433838), (326, 1.2979367971420288), (112, 1.099740743637085), (330, 0.9707762598991394), (171, 0.9428844451904297)]
hidden_dim=768 feature=48 selected_neurons_count=178 selected_neurons=[(551, 4.427717685699463), (588, 4.406982421875), (38, 2.903994083404541), (611, 2.2951133251190186), (578, 1.9704346656799316), (330, 1.9508920907974243), (664, 1.9283031225204468), (656, 1.7045780420303345), (570, 1.6791071891784668), (193, 1.533515453338623)]
hidden_dim=768 feature=49 selected_neurons_count=102 selected_neurons=[(588, 10.619709968566895), (551, 8.424938201904297), (570, 2.71620774269104), (331, 1.6720515489578247), (217, 1.6584745645523071), (330, 1.6362115144729614), (749, 1.3626816272735596), (157, 1.185194492340088), (662, 1.108958125114441), (47, 1.0396002531051636)]
hidden_dim=768 feature=50 selected_neurons_count=88 selected_neurons=[(588, 10.844918251037598), (551, 7.61225700378418), (570, 2.479248285293579), (217, 1.7681326866149902), (330, 1.62101149559021), (331, 1.5632678270339966), (324, 1.1246840953826904), (156, 1.1027028560638428), (171, 0.9627265334129333), (41, 0.9041810631752014)]
hidden_dim=768 feature=51 selected_neurons_count=95 selected_neurons=[(588, 5.90020227432251), (551, 4.916911602020264), (611, 1.8387742042541504), (61, 1.8342543840408325), (397, 1.3604143857955933), (330, 1.2990117073059082), (38, 1.1531184911727905), (497, 1.0049842596054077), (156, 0.9858070015907288), (570, 0.9837146997451782)]
hidden_dim=768 feature=52 selected_neurons_count=52 selected_neurons=[(588, 9.642719268798828), (551, 3.568390130996704), (219, 0.9687018990516663), (611, 0.8797671794891357), (330, 0.8691343069076538), (119, 0.8236475586891174), (79, 0.798055112361908), (4, 0.7848539352416992), (752, 0.7771192789077759), (573, 0.7691731452941895)]
hidden_dim=768 feature=53 selected_neurons_count=109 selected_neurons=[(588, 8.46059513092041), (551, 5.041993141174316), (61, 2.5708413124084473), (496, 1.5230200290679932), (573, 1.486656904220581), (57, 1.392378330230713), (586, 1.3697000741958618), (359, 1.2616486549377441), (741, 1.2611504793167114), (752, 1.2287229299545288)]
hidden_dim=768 feature=54 selected_neurons_count=247 selected_neurons=[(588, 6.851166248321533), (61, 3.3900392055511475), (551, 3.1202211380004883), (751, 2.5255966186523438), (764, 2.441680431365967), (361, 2.1836140155792236), (259, 2.1304543018341064), (214, 2.0908544063568115), (663, 2.018254280090332), (249, 1.9515365362167358)]
hidden_dim=768 feature=55 selected_neurons_count=80 selected_neurons=[(588, 7.829284191131592), (551, 6.020130157470703), (61, 2.1784448623657227), (330, 1.3556607961654663), (764, 1.3260446786880493), (254, 1.3212189674377441), (38, 1.2690285444259644), (47, 1.0023568868637085), (526, 0.9789981842041016), (611, 0.9520115852355957)]
hidden_dim=768 feature=56 selected_neurons_count=138 selected_neurons=[(588, 10.208294868469238), (551, 9.029864311218262), (570, 3.0184361934661865), (330, 1.9465656280517578), (331, 1.5550369024276733), (749, 1.511068344116211), (324, 1.3274832963943481), (41, 1.2634198665618896), (245, 1.2227585315704346), (647, 1.2215776443481445)]
hidden_dim=768 feature=57 selected_neurons_count=215 selected_neurons=[(551, 5.949108600616455), (570, 3.696777582168579), (611, 2.778749465942383), (656, 2.5714030265808105), (245, 2.4963901042938232), (664, 2.4100182056427), (38, 2.3413496017456055), (397, 2.0479798316955566), (331, 1.683345913887024), (224, 1.6620187759399414)]
hidden_dim=768 feature=58 selected_neurons_count=196 selected_neurons=[(588, 11.531160354614258), (551, 1.7641783952713013), (573, 1.5112777948379517), (11, 1.4842077493667603), (3, 1.4819579124450684), (61, 1.4774348735809326), (79, 1.4418418407440186), (156, 1.4020092487335205), (124, 1.358522891998291), (261, 1.3385801315307617)]
hidden_dim=768 feature=59 selected_neurons_count=96 selected_neurons=[(588, 10.695402145385742), (551, 8.564945220947266), (570, 2.844308376312256), (331, 1.770238995552063), (330, 1.7414216995239258), (217, 1.5747896432876587), (749, 1.353685975074768), (157, 1.1578119993209839), (324, 1.1243374347686768), (41, 1.1163570880889893)]
hidden_dim=768 feature=60 selected_neurons_count=150 selected_neurons=[(588, 5.974796295166016), (61, 3.0614192485809326), (551, 2.157665252685547), (251, 1.6248292922973633), (219, 1.6237918138504028), (497, 1.502016305923462), (529, 1.4810165166854858), (112, 1.3992748260498047), (87, 1.3819217681884766), (40, 1.3747479915618896)]
hidden_dim=768 feature=61 selected_neurons_count=118 selected_neurons=[(588, 4.586598873138428), (330, 1.8487063646316528), (551, 1.7914332151412964), (611, 1.5710474252700806), (97, 1.4622408151626587), (570, 1.4538791179656982), (95, 1.299634575843811), (224, 1.2317839860916138), (656, 1.1035761833190918), (245, 1.094557523727417)]
hidden_dim=768 feature=62 selected_neurons_count=86 selected_neurons=[(588, 8.77896499633789), (551, 6.529942035675049), (570, 2.278801679611206), (330, 1.7956857681274414), (664, 1.208858609199524), (193, 1.1468462944030762), (61, 1.1355119943618774), (331, 1.0932034254074097), (647, 1.0224494934082031), (38, 1.0117762088775635)]
hidden_dim=768 feature=63 selected_neurons_count=99 selected_neurons=[(588, 10.66733169555664), (551, 8.52810001373291), (570, 2.8778629302978516), (330, 1.7692368030548096), (331, 1.7552834749221802), (217, 1.6396020650863647), (749, 1.2511885166168213), (324, 1.1515628099441528), (157, 1.1507261991500854), (41, 1.1247177124023438)]
hidden_dim=768 feature=64 selected_neurons_count=157 selected_neurons=[(551, 6.325359344482422), (570, 3.265671730041504), (38, 2.508462429046631), (656, 2.340437650680542), (611, 2.315325975418091), (245, 2.053493022918701), (330, 1.919669270515442), (664, 1.8046975135803223), (159, 1.5494906902313232), (224, 1.5069187879562378)]
hidden_dim=768 feature=65 selected_neurons_count=109 selected_neurons=[(588, 10.448740005493164), (551, 8.116788864135742), (570, 2.480393171310425), (217, 1.6097649335861206), (330, 1.4623498916625977), (331, 1.4453195333480835), (662, 1.2098842859268188), (647, 1.1518535614013672), (749, 1.1477200984954834), (157, 1.1247721910476685)]
hidden_dim=768 feature=66 selected_neurons_count=72 selected_neurons=[(588, 9.625601768493652), (551, 3.121701955795288), (61, 3.0998589992523193), (731, 1.3445125818252563), (219, 1.3354675769805908), (611, 1.267744541168213), (119, 1.2626054286956787), (82, 1.1808106899261475), (79, 1.144911527633667), (662, 1.1006077527999878)]
hidden_dim=768 feature=67 selected_neurons_count=150 selected_neurons=[(588, 10.868096351623535), (551, 5.574559688568115), (11, 1.563137173652649), (331, 1.5509870052337646), (219, 1.4143608808517456), (416, 1.296634316444397), (156, 1.2577885389328003), (570, 1.2519437074661255), (61, 1.2515668869018555), (573, 1.2282373905181885)]
hidden_dim=768 feature=68 selected_neurons_count=141 selected_neurons=[(588, 5.270468235015869), (551, 4.153298854827881), (570, 2.213228940963745), (611, 1.947821021080017), (330, 1.7960642576217651), (245, 1.5895352363586426), (397, 1.4754955768585205), (656, 1.3032078742980957), (38, 1.2627959251403809), (188, 1.2321275472640991)]
hidden_dim=768 feature=69 selected_neurons_count=141 selected_neurons=[(551, 3.538128614425659), (588, 3.4521713256835938), (570, 2.612962007522583), (38, 2.213148355484009), (611, 2.1190505027770996), (330, 2.098896026611328), (656, 1.9944202899932861), (664, 1.8807337284088135), (61, 1.5483921766281128), (397, 1.494745135307312)]
hidden_dim=768 feature=70 selected_neurons_count=100 selected_neurons=[(588, 10.658012390136719), (551, 8.591207504272461), (570, 2.8725621700286865), (330, 1.7752301692962646), (331, 1.75271737575531), (217, 1.6166945695877075), (749, 1.3033714294433594), (157, 1.1673585176467896), (324, 1.1561381816864014), (41, 1.1258039474487305)]
hidden_dim=768 feature=71 selected_neurons_count=134 selected_neurons=[(588, 9.795011520385742), (551, 7.410228252410889), (570, 1.923560619354248), (330, 1.7197253704071045), (112, 1.6584527492523193), (47, 1.604311466217041), (624, 1.525001049041748), (157, 1.3055379390716553), (331, 1.2756993770599365), (217, 1.267519474029541)]
hidden_dim=768 feature=72 selected_neurons_count=177 selected_neurons=[(588, 9.08919906616211), (551, 4.451756954193115), (570, 2.1467552185058594), (219, 1.827892780303955), (664, 1.6579341888427734), (611, 1.5688612461090088), (326, 1.342097282409668), (530, 1.316102147102356), (38, 1.3123444318771362), (672, 1.2678630352020264)]
hidden_dim=768 feature=73 selected_neurons_count=115 selected_neurons=[(588, 9.84227180480957), (551, 9.260966300964355), (570, 3.080331325531006), (330, 1.9848154783248901), (331, 1.9267529249191284), (749, 1.7638797760009766), (217, 1.379203200340271), (157, 1.355691909790039), (324, 1.2274515628814697), (41, 1.1576162576675415)]
hidden_dim=768 feature=74 selected_neurons_count=86 selected_neurons=[(588, 10.813512802124023), (551, 3.038071393966675), (61, 2.131030321121216), (586, 1.1500287055969238), (748, 1.0500192642211914), (540, 0.8987292051315308), (573, 0.8954787850379944), (359, 0.831760585308075), (123, 0.8266191482543945), (330, 0.7730225324630737)]
hidden_dim=768 feature=75 selected_neurons_count=183 selected_neurons=[(588, 7.176244735717773), (551, 4.825101852416992), (38, 1.9786604642868042), (570, 1.8652153015136719), (61, 1.797316074371338), (193, 1.7390074729919434), (224, 1.6610487699508667), (57, 1.5837044715881348), (664, 1.5602548122406006), (330, 1.5375491380691528)]
hidden_dim=768 feature=76 selected_neurons_count=169 selected_neurons=[(588, 7.365025043487549), (570, 3.948028326034546), (551, 3.408963918685913), (330, 2.2636702060699463), (331, 2.119396924972534), (38, 1.6496655941009521), (741, 1.4396742582321167), (40, 1.3945947885513306), (219, 1.3349840641021729), (656, 1.283613681793213)]
hidden_dim=768 feature=77 selected_neurons_count=94 selected_neurons=[(588, 7.7122087478637695), (551, 4.883456707000732), (664, 1.7313274145126343), (63, 1.6522129774093628), (428, 1.5155473947525024), (61, 1.3920732736587524), (206, 1.379831314086914), (611, 1.3410887718200684), (38, 1.2528804540634155), (219, 1.2343443632125854)]
hidden_dim=768 feature=78 selected_neurons_count=145 selected_neurons=[(588, 9.715511322021484), (330, 2.4603147506713867), (551, 2.171140193939209), (570, 1.8189067840576172), (219, 1.6653156280517578), (38, 1.6106081008911133), (526, 1.6096913814544678), (40, 1.3692904710769653), (169, 1.2771413326263428), (214, 1.264614462852478)]
hidden_dim=768 feature=79 selected_neurons_count=157 selected_neurons=[(588, 8.595833778381348), (551, 3.0918498039245605), (61, 2.2025115489959717), (57, 1.7232049703598022), (397, 1.6839919090270996), (73, 1.4789389371871948), (326, 1.475714087486267), (573, 1.4618120193481445), (333, 1.460494041442871), (204, 1.3385310173034668)]
hidden_dim=768 feature=80 selected_neurons_count=125 selected_neurons=[(588, 10.337593078613281), (551, 5.381078720092773), (61, 1.4705594778060913), (331, 1.3997119665145874), (95, 1.2058918476104736), (219, 1.2025108337402344), (502, 1.1712136268615723), (11, 1.162407398223877), (330, 1.1225154399871826), (169, 1.1119786500930786)]
hidden_dim=768 feature=81 selected_neurons_count=129 selected_neurons=[(551, 3.8652451038360596), (38, 2.52006459236145), (570, 2.3638839721679688), (611, 2.3363163471221924), (61, 2.1601598262786865), (588, 1.913878083229065), (656, 1.8100401163101196), (245, 1.7582837343215942), (330, 1.75753915309906), (133, 1.6200162172317505)]
hidden_dim=768 feature=82 selected_neurons_count=96 selected_neurons=[(588, 10.834498405456543), (551, 8.263553619384766), (570, 2.826401948928833), (330, 1.7427446842193604), (217, 1.7001873254776), (331, 1.6878336668014526), (324, 1.1305091381072998), (41, 1.0888746976852417), (157, 1.0802656412124634), (156, 1.0561877489089966)]
hidden_dim=768 feature=83 selected_neurons_count=104 selected_neurons=[(588, 10.310820579528809), (551, 6.438563823699951), (570, 2.5686702728271484), (217, 1.895432710647583), (330, 1.8385329246520996), (331, 1.3922468423843384), (193, 1.09218168258667), (127, 1.0292586088180542), (156, 1.0203542709350586), (324, 1.0086088180541992)]
